viewer_name	primary_emotion	secondary_emotion
viewer_1713	love	horizons	
viewer_7269	love	violence	
viewer_6441	love	violence	
viewer_5419	love	action	
viewer_1032	love	horizons	
viewer_5895	love	violence	
viewer_6904	love	violence	
viewer_6257	love	action	
viewer_6763	love	violence	
viewer_7561	love	action	
viewer_9900	love	happiness	
viewer_7340	love	happiness	
viewer_327	love	violence	
viewer_9819	love	violence	
viewer_2753	love	violence	
viewer_2581	love	action	
viewer_9665	love	violence	
viewer_5389	love	violence	
viewer_6085	love	violence	
viewer_3422	love	violence	
viewer_5777	love	violence	
viewer_7903	love	horizons	
viewer_7566	love	action	
viewer_3503	love	happiness	
viewer_2364	love	happiness	
viewer_7854	love	violence	
viewer_859	love	action	
viewer_9097	love	violence	
viewer_667	love	action	
viewer_3220	love	action	
viewer_2731	love	action	
viewer_8438	love	violence	
viewer_2748	love	violence	
viewer_7326	love	happiness	
viewer_2873	love	happiness	
viewer_2049	love	violence	
viewer_709	love	action	
viewer_4263	love	violence	
viewer_9442	love	violence	
viewer_9794	love	violence	
viewer_5792	love	action	
viewer_4216	love	violence	
viewer_7633	love	action	
viewer_6944	love	violence	
viewer_7408	love	happiness	
viewer_4597	love	happiness	
viewer_3400	love	violence	
viewer_9839	love	action	
viewer_7951	love	violence	
viewer_2797	love	happiness	
viewer_3777	love	action	
viewer_1784	love	violence	
viewer_6053	love	horizons	
viewer_3573	love	violence	
viewer_7780	love	action	
viewer_74	love	happiness	
viewer_6277	love	action	
viewer_3775	love	violence	
viewer_2928	love	horizons	
viewer_7329	love	violence	
viewer_6545	love	action	
viewer_2915	love	action	
viewer_6355	love	happiness	
viewer_3720	love	horizons	
viewer_1070	love	horizons	
viewer_7594	love	action	
viewer_4755	love	violence	
viewer_7497	love	violence	
viewer_1096	love	happiness	
viewer_4928	love	violence	
viewer_9568	love	happiness	
viewer_2284	love	violence	
viewer_2208	love	violence	
viewer_4980	love	action	
viewer_6609	love	happiness	
viewer_9304	love	violence	
viewer_859	love	action	
viewer_8700	love	violence	
viewer_1789	love	violence	
viewer_2095	love	violence	
viewer_7357	love	violence	
viewer_2477	love	action	
viewer_1364	love	horizons	
viewer_2264	love	happiness	
viewer_1871	love	violence	
viewer_8320	love	action	
viewer_1362	love	violence	
viewer_7583	love	horizons	
viewer_5470	love	happiness	
viewer_3950	love	happiness	
viewer_2392	love	action	
viewer_2378	love	happiness	
viewer_2646	love	happiness	
viewer_3794	love	action	
viewer_279	love	happiness	
viewer_3439	love	violence	
viewer_8342	love	action	
viewer_3467	love	action	
viewer_5729	love	happiness	
viewer_8617	love	violence	
viewer_9120	love	violence	
viewer_9862	love	action	
viewer_4684	love	violence	
viewer_3185	love	action	
viewer_4401	love	action	
viewer_8904	love	violence	
viewer_4037	love	violence	
viewer_4884	love	violence	
viewer_1716	love	happiness	
viewer_6274	love	happiness	
viewer_5164	love	action	
viewer_625	love	violence	
viewer_5279	love	violence	
viewer_530	love	action	
viewer_9623	love	violence	
viewer_1407	love	happiness	
viewer_9118	love	violence	
viewer_5251	love	horizons	
viewer_4136	love	violence	
viewer_9618	love	violence	
viewer_3196	love	violence	
viewer_4246	love	violence	
viewer_6218	love	violence	
viewer_8736	love	happiness	
viewer_2830	love	violence	
viewer_8575	love	happiness	
viewer_7606	love	violence	
viewer_9666	love	violence	
viewer_8755	love	horizons	
viewer_6207	love	happiness	
viewer_3674	love	action	
viewer_2616	love	happiness	
viewer_7741	love	action	
viewer_6841	love	violence	
viewer_7579	love	violence	
viewer_5591	love	action	
viewer_743	love	violence	
viewer_3504	love	happiness	
viewer_1728	love	action	
viewer_7129	love	violence	
viewer_1600	love	violence	
viewer_4898	love	violence	
viewer_8054	love	happiness	
viewer_8303	love	violence	
viewer_8570	love	action	
viewer_5612	love	violence	
viewer_951	love	violence	
viewer_5209	love	happiness	
viewer_908	love	violence	
viewer_4449	love	happiness	
viewer_6598	love	violence	
viewer_5203	love	violence	
viewer_8884	love	violence	
viewer_7690	love	violence	
viewer_3822	love	violence	
viewer_3697	love	happiness	
viewer_5338	love	violence	
viewer_5311	love	action	
viewer_2003	love	action	
viewer_2065	love	action	
viewer_6875	love	violence	
viewer_3498	love	horizons	
viewer_6647	love	action	
viewer_3506	love	violence	
viewer_6252	love	violence	
viewer_6354	love	action	
viewer_7620	love	violence	
viewer_8819	love	violence	
viewer_2627	love	happiness	
viewer_4421	love	action	
viewer_9905	love	violence	
viewer_8329	love	action	
viewer_585	love	happiness	
viewer_8937	love	violence	
viewer_6128	love	violence	
viewer_4002	love	violence	
viewer_9159	love	action	
viewer_1808	love	action	
viewer_4713	love	action	
viewer_7943	love	action	
viewer_8853	love	happiness	
viewer_9896	love	violence	
viewer_5787	love	action	
viewer_9303	love	action	
viewer_2681	love	violence	
viewer_9202	love	happiness	
viewer_9397	love	horizons	
viewer_7336	love	violence	
viewer_6795	love	action	
viewer_1237	love	action	
viewer_1302	love	action	
viewer_4650	love	action	
viewer_2337	love	violence	
viewer_8521	love	violence	
viewer_4481	love	action	
viewer_6235	love	violence	
viewer_7775	love	action	
viewer_1147	love	happiness	
viewer_928	love	violence	
viewer_4925	love	violence	
viewer_4447	love	violence	
viewer_2548	love	violence	
viewer_1242	love	violence	
viewer_7345	love	happiness	
viewer_5959	love	violence	
viewer_6461	love	horizons	
viewer_8199	love	violence	
viewer_7077	love	violence	
viewer_5492	love	happiness	
viewer_7451	love	action	
viewer_7149	love	violence	
viewer_9370	love	action	
viewer_5449	love	violence	
viewer_2118	love	action	
viewer_8659	love	violence	
viewer_1889	love	violence	
viewer_7188	love	action	
viewer_9944	love	happiness	
viewer_8801	love	happiness	
viewer_9631	love	action	
viewer_2052	love	action	
viewer_1625	love	violence	
viewer_8395	love	violence	
viewer_8712	love	action	
viewer_4879	love	happiness	
viewer_7320	love	happiness	
viewer_2695	love	happiness	
viewer_5154	love	violence	
viewer_6337	love	action	
viewer_170	love	happiness	
viewer_7760	love	violence	
viewer_1152	love	action	
viewer_7205	love	violence	
viewer_9827	love	violence	
viewer_9490	love	action	
viewer_7823	love	violence	
viewer_6053	love	violence	
viewer_747	love	horizons	
viewer_2905	love	violence	
viewer_7652	love	action	
viewer_3807	love	happiness	
viewer_8656	love	violence	
viewer_4172	love	violence	
viewer_7481	love	action	
viewer_2569	love	violence	
viewer_9805	love	happiness	
viewer_7747	love	happiness	
viewer_2222	love	happiness	
viewer_1360	love	violence	
viewer_9113	love	violence	
viewer_1692	love	horizons	
viewer_1785	love	horizons	
viewer_7249	love	happiness	
viewer_4935	love	violence	
viewer_3945	love	action	
viewer_1722	love	action	
viewer_5555	love	violence	
viewer_8799	love	action	
viewer_4931	love	violence	
viewer_2315	love	violence	
viewer_8841	love	happiness	
viewer_1068	love	action	
viewer_4243	love	action	
viewer_6553	love	violence	
viewer_5219	love	violence	
viewer_9077	love	violence	
viewer_7176	love	happiness	
viewer_9057	love	action	
viewer_6664	love	happiness	
viewer_8017	love	violence	
viewer_6647	love	violence	
viewer_1601	love	action	
viewer_119	love	happiness	
viewer_3387	love	action	
viewer_9252	love	violence	
viewer_4997	love	happiness	
viewer_152	love	action	
viewer_4165	love	horizons	
viewer_2835	love	violence	
viewer_4507	love	happiness	
viewer_5142	love	action	
viewer_5530	love	action	
viewer_5380	love	action	
viewer_8556	love	action	
viewer_6017	love	action	
viewer_591	love	happiness	
viewer_7769	love	violence	
viewer_2621	love	horizons	
viewer_2792	love	violence	
viewer_4995	love	happiness	
viewer_6705	love	violence	
viewer_771	love	violence	
viewer_3443	love	action	
viewer_9153	love	violence	
viewer_1898	love	violence	
viewer_3712	love	violence	
viewer_9516	love	action	
viewer_8630	love	violence	
viewer_6749	love	happiness	
viewer_3232	love	happiness	
viewer_6086	love	violence	
viewer_5918	love	action	
viewer_5058	love	happiness	
viewer_2789	love	action	
viewer_1225	love	violence	
viewer_3584	love	action	
viewer_214	love	action	
viewer_629	love	violence	
viewer_4298	love	action	
viewer_1732	love	violence	
viewer_8040	love	action	
viewer_6740	love	action	
viewer_8960	love	violence	
viewer_5888	love	happiness	
viewer_772	love	violence	
viewer_4847	love	violence	
viewer_6918	love	horizons	
viewer_3538	love	violence	
viewer_3408	love	happiness	
viewer_6686	love	happiness	
viewer_9205	love	action	
viewer_8755	love	action	
viewer_7218	love	action	
viewer_5797	love	happiness	
viewer_797	love	violence	
viewer_8487	love	happiness	
viewer_5947	love	violence	
viewer_8931	love	action	
viewer_2608	love	happiness	
viewer_7243	love	horizons	
viewer_5110	love	happiness	
viewer_201	love	action	
viewer_9920	love	violence	
viewer_7324	love	action	
viewer_9086	love	happiness	
viewer_3362	love	horizons	
viewer_1594	love	violence	
viewer_1604	love	violence	
viewer_8788	love	violence	
viewer_4691	love	violence	
viewer_9420	love	action	
viewer_4984	love	action	
viewer_6495	love	violence	
viewer_3851	love	action	
viewer_9550	love	happiness	
viewer_4297	love	happiness	
viewer_820	love	happiness	
viewer_825	love	happiness	
viewer_3483	love	happiness	
viewer_8601	love	violence	
viewer_9093	love	violence	
viewer_4601	love	action	
viewer_980	love	happiness	
viewer_8939	love	action	
viewer_7367	love	violence	
viewer_6073	love	action	
viewer_5540	love	violence	
viewer_8595	love	action	
viewer_2127	love	action	
viewer_6745	love	violence	
viewer_671	love	action	
viewer_8293	love	violence	
viewer_7837	love	violence	
viewer_4256	love	action	
viewer_4280	love	violence	
viewer_1713	love	action	
viewer_2321	love	violence	
viewer_7253	love	violence	
viewer_887	love	violence	
viewer_6161	love	horizons	
viewer_1556	love	action	
viewer_6630	love	action	
viewer_5282	love	happiness	
viewer_9080	love	violence	
viewer_6688	love	violence	
viewer_9084	love	happiness	
viewer_2701	love	violence	
viewer_1518	love	violence	
viewer_4551	love	violence	
viewer_275	love	violence	
viewer_2288	love	happiness	
viewer_1265	love	happiness	
viewer_4102	love	violence	
viewer_8407	love	action	
viewer_9411	love	violence	
viewer_4511	love	happiness	
viewer_1353	love	action	
viewer_5700	love	action	
viewer_4635	love	happiness	
viewer_8265	love	violence	
viewer_3327	love	horizons	
viewer_3077	love	action	
viewer_2632	love	violence	
viewer_8076	love	violence	
viewer_216	love	happiness	
viewer_8332	love	action	
viewer_2974	love	happiness	
viewer_195	love	violence	
viewer_862	love	violence	
viewer_4053	love	violence	
viewer_5427	love	happiness	
viewer_1481	love	violence	
viewer_687	love	violence	
viewer_6501	love	violence	
viewer_3958	love	violence	
viewer_2554	love	violence	
viewer_2558	love	action	
viewer_8642	love	action	
viewer_1401	love	violence	
viewer_3973	love	horizons	
viewer_2241	love	action	
viewer_3952	love	happiness	
viewer_9464	love	action	
viewer_1750	love	action	
viewer_308	love	happiness	
viewer_4760	love	action	
viewer_2114	love	violence	
viewer_9114	love	happiness	
viewer_3749	love	action	
viewer_8686	love	action	
viewer_3247	love	happiness	
viewer_5741	love	violence	
viewer_601	love	happiness	
viewer_1874	love	violence	
viewer_9323	love	action	
viewer_73	love	violence	
viewer_7783	love	violence	
viewer_2236	love	violence	
viewer_7376	love	violence	
viewer_9655	love	happiness	
viewer_1302	love	horizons	
viewer_4868	love	violence	
viewer_179	love	horizons	
viewer_4439	love	violence	
viewer_9834	love	action	
viewer_9890	love	action	
viewer_1379	love	violence	
viewer_8083	love	action	
viewer_9373	love	horizons	
viewer_2092	love	action	
viewer_3243	love	violence	
viewer_1166	love	violence	
viewer_6917	love	horizons	
viewer_2967	love	violence	
viewer_6030	love	action	
viewer_9297	love	happiness	
viewer_4544	love	violence	
viewer_3542	love	horizons	
viewer_9179	love	happiness	
viewer_5953	love	action	
viewer_4422	love	happiness	
viewer_9439	love	happiness	
viewer_8448	love	violence	
viewer_2971	love	violence	
viewer_7050	love	action	
viewer_43	love	happiness	
viewer_5797	love	violence	
viewer_9463	love	violence	
viewer_1262	love	horizons	
viewer_2037	love	violence	
viewer_4049	love	violence	
viewer_6534	love	violence	
viewer_5299	love	action	
viewer_3577	love	horizons	
viewer_1244	love	happiness	
viewer_1509	love	violence	
viewer_5437	love	action	
viewer_2171	love	violence	
viewer_1094	love	violence	
viewer_9960	love	happiness	
viewer_533	love	violence	
viewer_6017	love	horizons	
viewer_4893	love	violence	
viewer_9538	love	violence	
viewer_5883	love	action	
viewer_6002	love	happiness	
viewer_2244	love	action	
viewer_6169	love	violence	
viewer_8741	love	happiness	
viewer_9915	love	violence	
viewer_6291	love	action	
viewer_5527	love	horizons	
viewer_3998	love	horizons	
viewer_2779	love	happiness	
viewer_7736	love	violence	
viewer_2652	love	action	
viewer_5560	love	happiness	
viewer_929	love	violence	
viewer_9405	love	action	
viewer_8294	love	violence	
viewer_1290	love	happiness	
viewer_8561	love	happiness	
viewer_2966	love	violence	
viewer_2695	love	happiness	
viewer_9822	love	violence	
viewer_6800	love	violence	
viewer_9085	love	happiness	
viewer_1201	love	happiness	
viewer_6213	love	action	
viewer_5111	love	action	
viewer_2270	love	action	
viewer_6070	love	violence	
viewer_7022	love	action	
viewer_7699	love	violence	
viewer_8440	love	action	
viewer_6572	love	happiness	
viewer_2707	love	happiness	
viewer_3288	love	action	
viewer_1577	love	action	
viewer_7736	love	violence	
viewer_5720	love	violence	
viewer_8601	love	horizons	
viewer_9426	love	action	
viewer_7472	love	action	
viewer_6477	love	happiness	
viewer_5848	love	violence	
viewer_5795	love	happiness	
viewer_3331	love	action	
viewer_5267	love	action	
viewer_4199	love	violence	
viewer_8571	love	happiness	
viewer_7870	love	violence	
viewer_926	love	violence	
viewer_5062	love	action	
viewer_7257	love	happiness	
viewer_3329	love	action	
viewer_4121	love	violence	
viewer_4701	love	violence	
viewer_5953	love	violence	
viewer_2406	love	horizons	
viewer_3401	love	violence	
viewer_6049	love	violence	
viewer_3830	love	violence	
viewer_8489	love	action	
viewer_9616	love	happiness	
viewer_91	love	action	
viewer_205	love	happiness	
viewer_6968	love	horizons	
viewer_1957	love	action	
viewer_7638	love	violence	
viewer_925	love	happiness	
viewer_3056	love	violence	
viewer_6963	love	violence	
viewer_2241	love	action	
viewer_3570	love	horizons	
viewer_8255	love	happiness	
viewer_7105	love	violence	
viewer_3481	love	violence	
viewer_8762	love	action	
viewer_6224	love	action	
viewer_1901	love	violence	
